Frame,Agent_Type,Agent_ID,X,Y
21,Sheep,16,169.52603221698902,74.87729901761737
21,Sheep,17,159.03332177508844,72.09352889249956
21,Sheep,18,176.06585506186406,65.99753496592353
21,Sheep,19,171.3549072089074,70.40191797881289
22,Dog,0,158.5544397459981,121.97146661719052
22,Sheep,0,169.58951028264505,64.90407144848064
22,Sheep,1,173.08497474021053,66.81294019684218
22,Sheep,2,166.8660703080148,73.66296003734618
22,Sheep,3,168.80610543116325,70.07991104782053
22,Sheep,4,173.01754192950304,71.98096492594298
22,Sheep,5,177.35815549658818,80.32750083872578
22,Sheep,6,175.51337401267654,69.79361221325522
22,Sheep,7,175.11689751161433,64.18560286815404
22,Sheep,8,175.12938483288025,77.1978500173625
22,Sheep,9,168.63389162520545,65.54398197046497
22,Sheep,10,173.84018069556114,64.15402222764438
22,Sheep,11,166.55245894251277,72.66893650034673
22,Sheep,12,164.29691439644284,72.30208559034223
22,Sheep,13,171.80400828515613,72.6700838040928
22,Sheep,14,161.91633304970145,76.8243242299418
22,Sheep,15,167.85766108186922,64.8412314646583
22,Sheep,16,169.83997212153272,75.14687598506183
22,Sheep,17,159.95097431838047,71.69614719739087
22,Sheep,18,175.1983932907658,66.49503696863917
22,Sheep,19,171.6946654754758,69.74704004256222
23,Dog,0,159.3764445187986,120.96433794939617
23,Sheep,0,169.79934735250293,63.962349746887995
23,Sheep,1,173.70565046047545,66.05043876246377
23,Sheep,2,167.338362353172,72.78151886652307
23,Sheep,3,167.94896703921555,69.5682774958803
23,Sheep,4,173.96113724865512,71.78393756140358
23,Sheep,5,176.9893803884597,79.39798300904602
23,Sheep,6,176.22100496905878,69.19499687821967
23,Sheep,7,174.41086489837517,64.89378088536398
23,Sheep,8,174.78415699291884,76.25933196970452
23,Sheep,9,168.71009540920923,64.55903454116768
23,Sheep,10,174.1662811602699,63.56147312188796
23,Sheep,11,167.12155052207814,71.84666339261577
23,Sheep,12,165.05236545717446,71.64688179666278
23,Sheep,13,172.68247452341177,72.77106269889721
23,Sheep,14,162.52605594780223,76.03171055147716
23,Sheep,15,167.9253024248449,63.902947604278374
23,Sheep,16,170.1868668538254,75.22083136902248
23,Sheep,17,160.85828727282944,71.27569316785244
